"age","c_charge_degree","c_charge_desc","race","score_text","sex","priors_count","juv_fel_count","juv_misd_count","juv_other_count","decile_score","two_year_recid","length_of_stay","priors_1","priors_234","priors_5plus","juv_fel_1plus","juv_misd_1plus","juv_other_1plus","charge_any_drug","charge_any_violence_aggression","charge_any_theft","length_of_stay_thresh"
31,"F","Poss 3,4 MDMA (Ecstasy)","African-American","Medium","Male",2,0,0,0,7,1,3,0,1,0,0,0,0,1,0,0,3
23,"M","Battery","African-American","Low","Female",0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1
25,"F","Burglary Conveyance Unoccup","African-American","Medium","Male",1,0,0,0,6,0,2,1,0,0,0,0,0,0,0,1,2
24,"F","arrest case no charge","Caucasian","Medium","Female",1,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,1
31,"M","Possess Cannabis/20 Grams Or Less","African-American","High","Male",13,0,0,0,10,1,1,0,0,1,0,0,0,1,0,0,1
60,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2
30,"F","arrest case no charge","African-American","Low","Male",2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
32,"M","Battery","Other","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
46,"M","Driving Under The Influence","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,"M","Battery","Caucasian","Low","Male",0,0,0,1,4,1,1,0,0,0,0,0,1,0,1,0,1
35,"F","Pos Cannabis W/Intent Sel/Del","African-American","High","Male",0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,1
34,"F","Use of Anti-Shoplifting Device","Hispanic","Low","Male",2,0,0,0,3,1,10,0,1,0,0,0,0,0,0,0,10
41,"F","Felony Petit Theft","Asian","High","Male",2,0,0,0,8,1,162,0,1,0,0,0,0,0,0,1,30
23,"F","Grand Theft in the 3rd Degree","African-American","High","Male",1,0,0,0,10,1,16,1,0,0,0,0,0,0,0,1,16
23,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",3,0,0,0,6,1,2,0,1,0,0,0,0,0,0,1,2
28,"M","Resist/Obstruct W/O Violence","African-American","Low","Male",2,0,0,0,4,0,3,0,1,0,0,0,0,0,1,0,3
21,"F","Possession Of Alprazolam","Hispanic","Low","Male",0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
46,"M","Possess Cannabis/20 Grams Or Less","Caucasian","Low","Male",2,0,0,1,4,0,3,0,1,0,0,0,1,1,0,0,3
56,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
40,"F","Possession of Cocaine","Hispanic","Medium","Male",8,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0
30,"F","arrest case no charge","Hispanic","Low","Male",5,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,2
24,"M","Battery","African-American","Low","Male",1,0,0,0,4,1,1,1,0,0,0,0,0,0,1,0,1
33,"M","Battery","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
48,"M","arrest case no charge","Caucasian","High","Male",2,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,4
33,"F","Poss 3,4 MDMA (Ecstasy)","African-American","Medium","Male",11,0,0,0,6,1,45,0,0,1,0,0,0,1,0,0,30
25,"F","Poss Contr Subst W/o Prescript","Hispanic","Medium","Male",0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,1
30,"F","Possess Countrfeit Credit Card","African-American","Medium","Male",7,0,1,1,5,1,1,0,0,1,0,1,1,0,0,0,1
37,"F","Tamper With Witness/Victim/CI","Hispanic","Low","Male",0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3
43,"F","Agg Battery Grt/Bod/Harm","Caucasian","High","Female",7,0,0,0,8,0,9,0,0,1,0,0,0,0,1,0,9
32,"F","Driving While License Revoked","Caucasian","Low","Male",0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1
33,"F","arrest case no charge","Other","Medium","Male",3,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,1
39,"F","Poss Pyrrolidinovalerophenone","Other","Low","Male",4,0,1,0,2,1,0,0,1,0,0,1,0,1,0,0,0
49,"F","Aggravated Assault w/Firearm","Caucasian","Low","Male",4,0,0,0,1,0,6,0,1,0,0,0,0,0,1,0,6
24,"F","Robbery W/Deadly Weapon","Caucasian","Low","Male",0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0,19
26,"F","Grand Theft (Motor Vehicle)","African-American","High","Male",1,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0
42,"F","Aggrav Battery w/Deadly Weapon","Caucasian","Low","Male",0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2
22,"F","Burglary Unoccupied Dwelling","African-American","Medium","Male",1,0,0,0,6,1,6,1,0,0,0,0,0,0,0,1,6
36,"F","Grand Theft in the 3rd Degree","Hispanic","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
29,"M","Battery","Caucasian","Medium","Male",7,0,0,1,7,1,28,0,0,1,0,0,1,0,1,0,28
39,"M","Battery","Caucasian","Low","Male",0,0,0,0,3,0,18,0,0,0,0,0,0,0,1,0,18
27,"F","arrest case no charge","African-American","Medium","Male",13,0,2,1,6,1,14,0,0,1,0,1,1,0,0,0,14
38,"F","Possession of Cocaine","Caucasian","Medium","Male",2,0,0,0,5,1,8,0,1,0,0,0,0,1,0,0,8
20,"F","Burglary Conveyance Unoccup","Caucasian","Low","Male",0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,4
25,"F","arrest case no charge","African-American","High","Male",4,2,0,0,10,1,86,0,1,0,1,0,0,0,0,0,30
53,"M","Battery","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
27,"M","Battery","African-American","High","Female",0,0,0,0,8,1,7,0,0,0,0,0,0,0,1,0,7
21,"F","Burglary Structure Unoccup","Other","Medium","Male",0,0,0,0,5,1,6,0,0,0,0,0,0,0,0,1,6
50,"M","Viol Injunct Domestic Violence","Caucasian","Low","Male",1,0,0,0,1,1,5,1,0,0,0,0,0,0,1,0,5
41,"F","Child Abuse","African-American","Medium","Male",4,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1
22,"F","Possession Of Alprazolam","Caucasian","High","Male",5,0,0,2,8,1,5,0,0,1,0,0,1,1,0,0,5
22,"F","Grand Theft (Motor Vehicle)","Caucasian","Medium","Male",0,0,0,2,7,1,3,0,0,0,0,0,1,0,0,1,3
25,"F","Pos Cannabis W/Intent Sel/Del","African-American","Medium","Male",2,0,0,0,5,0,27,0,1,0,0,0,0,1,0,0,27
42,"F","Felony Driving While Lic Suspd","African-American","Low","Male",1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,1
51,"F","arrest case no charge","Other","Low","Male",2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
24,"F","Possession of Cannabis","African-American","Low","Male",0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0
37,"F","arrest case no charge","African-American","Low","Male",4,0,0,0,4,0,93,0,1,0,0,0,0,0,0,0,30
37,"M","Possess Cannabis/20 Grams Or Less","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,"M","Battery","Other","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
21,"F","Robbery / No Weapon","Other","Medium","Male",0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,5
35,"F","Aggravated Battery / Pregnant","African-American","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
24,"F","Possession of Cocaine","Caucasian","High","Female",0,0,0,0,8,0,37,0,0,0,0,0,0,1,0,0,30
49,"M","DUI Property Damage/Injury","Caucasian","Low","Male",2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
38,"F","arrest case no charge","African-American","Medium","Male",9,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,3
61,"M","DUI Level 0.15 Or Minor In Veh","Other","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
30,"M","Battery","African-American","Low","Female",0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
22,"F","Battery on a Person Over 65","African-American","Medium","Male",3,0,0,0,6,0,128,0,1,0,0,0,0,0,1,0,30
25,"F","Poss Counterfeit Payment Inst","African-American","Medium","Male",0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,2
30,"M","Battery","Hispanic","Low","Female",3,0,0,0,3,1,1,0,1,0,0,0,0,0,1,0,1
52,"M","Driving Under The Influence","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
26,"F","Aggravated Battery / Pregnant","Caucasian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
26,"M","Battery","Other","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1
45,"F","Felony Petit Theft","Caucasian","High","Male",9,0,0,0,9,1,55,0,0,1,0,0,0,0,0,1,30
20,"F","arrest case no charge","African-American","High","Male",0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,1
29,"F","arrest case no charge","African-American","High","Male",4,0,0,0,8,0,80,0,1,0,0,0,0,0,0,0,30
43,"F","arrest case no charge","Caucasian","Medium","Male",1,0,0,0,6,1,69,1,0,0,0,0,0,0,0,0,30
26,"F","D.U.I. Serious Bodily Injury","Caucasian","Medium","Male",2,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,1
46,"F","arrest case no charge","African-American","Low","Female",4,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1
46,"F","Felony Driving While Lic Suspd","African-American","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
29,"F","Possession of Cocaine","African-American","High","Male",12,0,0,0,10,1,6,0,0,1,0,0,0,1,0,0,6
41,"M","DUI Property Damage/Injury","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,"F","Poss Anti-Shoplifting Device","African-American","Medium","Female",5,0,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1
23,"F","Deliver Cocaine","African-American","Medium","Male",2,1,0,0,7,0,18,0,1,0,1,0,0,1,0,0,18
30,"M","DUI Property Damage/Injury","Caucasian","Low","Male",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
34,"F","arrest case no charge","Caucasian","Medium","Male",1,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,3
70,"F","Possession of Cocaine","Caucasian","Low","Male",11,0,0,0,1,1,13,0,0,1,0,0,0,1,0,0,13
52,"F","arrest case no charge","Caucasian","Low","Male",2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2
51,"M","Susp Drivers Lic 1st Offense","African-American","Low","Male",4,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,8
45,"F","Driving While License Revoked","Native American","High","Female",15,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,1
55,"F","Felony Battery w/Prior Convict","African-American","Medium","Male",21,0,0,0,6,1,85,0,0,1,0,0,0,0,1,0,30
49,"F","arrest case no charge","Caucasian","Low","Female",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
47,"F","Battery on Law Enforc Officer","Caucasian","Low","Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,"M","Battery","African-American","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
25,"M","DUI Level 0.15 Or Minor In Veh","Caucasian","Medium","Male",5,0,2,0,7,1,0,0,0,1,0,1,0,0,0,0,0
21,"F","arrest case no charge","African-American","High","Male",1,0,1,0,10,1,59,1,0,0,0,1,0,0,0,0,30
37,"F","Driving While License Revoked","African-American","High","Male",26,0,0,1,10,1,2,0,0,1,0,0,1,0,0,0,2
21,"F","Possession of Cocaine","African-American","High","Male",1,0,0,0,9,1,49,1,0,0,0,0,0,1,0,0,30
21,"F","Burglary Structure Unoccup","African-American","Medium","Male",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1
25,"F","Possession of Cocaine","African-American","High","Male",4,0,0,0,10,1,0,0,1,0,0,0,0,1,0,0,0
27,"F","Neglect Child / Bodily Harm","African-American","Medium","Female",3,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1
30,"F","Crimin Mischief Damage $1000+","Caucasian","Low","Male",3,0,0,0,4,1,12,0,1,0,0,0,0,0,0,0,12
70,"M","DUI Property Damage/Injury","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
37,"F","Deliver Cannabis","Caucasian","High","Male",11,0,0,0,9,1,1,0,0,1,0,0,0,1,0,0,1
46,"F","Agg Fleeing and Eluding","African-American","Medium","Male",5,0,0,0,5,1,2,0,0,1,0,0,0,0,1,0,2
40,"M","Battery","Other","Low","Male",4,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,2
43,"F","arrest case no charge","African-American","Low","Male",18,0,0,0,4,1,9,0,0,1,0,0,0,0,0,0,9
38,"F","Aggravated Assault w/Firearm","African-American","Medium","Male",15,0,0,0,6,0,55,0,0,1,0,0,0,0,1,0,30
29,"F","Crim Use of Personal ID Info","African-American","Low","Male",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
37,"M","Opert With Susp DL 2nd Offens","African-American","Low","Male",8,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1
38,"F","Possession of Cocaine","Hispanic","Low","Male",3,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0
27,"F","Possession of Cannabis","Caucasian","Low","Female",0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1
20,"M","Aggravated Assault W/Dead Weap","Other","Medium","Female",0,0,0,0,5,1,11,0,0,0,0,0,0,0,1,0,11
44,"M","Driving Under The Influence","Hispanic","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,"M","Battery","Caucasian","Medium","Male",6,0,0,0,5,0,1,0,0,1,0,0,0,0,1,0,1
29,"F","arrest case no charge","African-American","Low","Male",3,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1
30,"M","Battery","African-American","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
25,"F","arrest case no charge","Caucasian","Medium","Female",2,0,0,0,5,1,12,0,1,0,0,0,0,0,0,0,12
40,"F","Driving While License Revoked","African-American","Low","Male",3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1
33,"M","Susp Drivers Lic 1st Offense","Caucasian","Low","Male",1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1
26,"F","Threat Public Servant","Caucasian","Medium","Male",5,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,1
31,"M","Possess Cannabis/20 Grams Or Less","Hispanic","Low","Male",1,0,1,0,3,0,1,1,0,0,0,1,0,1,0,0,1
61,"M","DUI Property Damage/Injury","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
30,"F","Use Of 2 Way Device To Fac Fel","Caucasian","Low","Male",2,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,1
62,"M","Assault","Caucasian","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2
27,"M","Leave Acc/Attend Veh/More $50","Caucasian","High","Female",4,0,0,0,8,1,55,0,1,0,0,0,0,0,0,0,30
48,"F","Grand Theft (Motor Vehicle)","Caucasian","Medium","Male",9,0,0,0,6,0,1,0,0,1,0,0,0,0,0,1,1
40,"F","Possession of Cocaine","Caucasian","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
24,"F","Possession Of Methamphetamine","Caucasian","Low","Male",0,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,3
22,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,1
30,"M","Battery","African-American","High","Male",4,0,0,0,8,1,16,0,1,0,0,0,0,0,1,0,16
63,"M","DUI Property Damage/Injury","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,"F","Possession of Cocaine","African-American","High","Male",4,0,0,0,10,0,1,0,1,0,0,0,0,1,0,0,1
43,"M","Driving Under The Influence","Caucasian","Low","Male",0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1
26,"F","Pos Cannabis W/Intent Sel/Del","African-American","High","Male",3,0,0,0,10,1,34,0,1,0,0,0,0,1,0,0,30
51,"F","Neglect Child / No Bodily Harm","African-American","Low","Male",1,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,7
39,"F","arrest case no charge","Caucasian","Low","Male",3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1
30,"M","Battery","Hispanic","Low","Female",0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1
32,"F","Felony Driving While Lic Suspd","African-American","High","Male",14,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,1
22,"M","Petit Theft","African-American","Medium","Male",0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,1
59,"F","Possession of Cocaine","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
38,"M","arrest case no charge","African-American","Medium","Male",37,0,5,0,7,1,31,0,0,1,0,1,0,0,0,0,30
23,"F","arrest case no charge","African-American","Medium","Male",2,0,0,0,6,0,238,0,1,0,0,0,0,0,0,0,30
42,"M","Battery","African-American","Low","Male",0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
38,"F","Burglary Dwelling Assault/Batt","African-American","Medium","Male",2,0,0,0,7,1,193,0,1,0,0,0,0,0,1,1,30
34,"F","Possession of Cannabis","Caucasian","Low","Female",2,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1
36,"F","Criminal Mischief","African-American","Low","Female",7,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,2
36,"M","Battery","African-American","Low","Male",0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1
31,"F","Felony Battery (Dom Strang)","African-American","Low","Male",1,0,0,0,1,0,14,1,0,0,0,0,0,0,1,0,14
28,"F","arrest case no charge","African-American","Low","Female",3,0,0,0,4,1,5,0,1,0,0,0,0,0,0,0,5
28,"F","Poss3,4 Methylenedioxymethcath","African-American","Low","Male",1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0
43,"F","Deliver Cannabis","African-American","Low","Male",0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,1
40,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2
31,"F","Possession of Cocaine","African-American","High","Male",15,0,2,0,9,1,2,0,0,1,0,1,0,1,0,0,2
54,"F","Possession of Cocaine","African-American","Medium","Male",6,0,0,0,7,1,14,0,0,1,0,0,0,1,0,0,14
24,"F","arrest case no charge","African-American","High","Male",17,0,0,0,9,1,130,0,0,1,0,0,0,0,0,0,30
41,"F","Escape","Hispanic","Low","Male",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
21,"F","arrest case no charge","African-American","High","Male",1,0,0,1,9,1,242,1,0,0,0,0,1,0,0,0,30
29,"F","Poss Contr Subst W/o Prescript","Hispanic","Low","Female",1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1
22,"F","Uttering a Forged Instrument","African-American","Low","Male",0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1
52,"F","Felony Petit Theft","Hispanic","Medium","Male",9,0,0,0,7,1,34,0,0,1,0,0,0,0,0,1,30
40,"F","Grand Theft in the 3rd Degree","Other","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
45,"F","Aggrav Battery w/Deadly Weapon","African-American","Low","Female",1,0,0,0,4,0,6,1,0,0,0,0,0,0,1,0,6
29,"M","DUI/Property Damage/Persnl Inj","African-American","Low","Male",1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
46,"F","Felony Battery (Dom Strang)","African-American","Medium","Male",10,0,0,0,5,1,10,0,0,1,0,0,0,0,1,0,10
21,"F","Burglary Conveyance Unoccup","Caucasian","High","Male",1,0,1,2,8,0,13,1,0,0,0,1,1,0,0,1,13
35,"F","Battery on a Person Over 65","Caucasian","Medium","Male",6,0,0,0,5,1,2,0,0,1,0,0,0,0,1,0,2
52,"M","Viol Injunct Domestic Violence","African-American","Low","Male",1,0,0,0,1,1,71,1,0,0,0,0,0,0,1,0,30
48,"M","DUI Level 0.15 Or Minor In Veh","Caucasian","Low","Male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,"M","Petit Theft $100- $300","African-American","High","Female",9,0,0,3,8,1,214,0,0,1,0,0,1,0,0,1,30
48,"M","Battery","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
31,"F","arrest case no charge","African-American","Medium","Male",10,0,0,0,6,1,8,0,0,1,0,0,0,0,0,0,8
21,"F","Pos Cannabis W/Intent Sel/Del","Caucasian","High","Male",3,0,0,0,8,1,127,0,1,0,0,0,0,1,0,0,30
32,"F","Tamper With Witness/Victim/CI","Other","Low","Male",0,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,22
47,"M","Battery","African-American","Medium","Male",0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,3
21,"F","Criminal Mischief","African-American","High","Male",3,1,2,2,10,1,1,0,1,0,1,1,1,0,0,0,1
35,"F","Possession of Cocaine","African-American","High","Male",13,3,0,0,10,0,1,0,0,1,1,0,0,1,0,0,1
46,"M","Operating W/O Valid License","African-American","Low","Male",3,0,0,0,1,1,21,0,1,0,0,0,0,0,0,0,21
34,"F","Grand Theft in the 3rd Degree","African-American","Low","Male",5,0,0,0,4,1,5,0,0,1,0,0,0,0,0,1,5
52,"F","arrest case no charge","African-American","Low","Male",2,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,3
21,"M","Battery","Caucasian","High","Male",0,0,0,0,8,1,9,0,0,0,0,0,0,0,1,0,9
53,"M","Aggravated Assault W/Dead Weap","Caucasian","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
19,"F","Felony Battery w/Prior Convict","Caucasian","Low","Female",0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1
22,"M","Open Carrying Of Weapon","African-American","Medium","Male",0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,3
45,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,3
27,"F","Burglary With Assault/battery","Caucasian","Low","Female",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1
25,"M","Battery","Caucasian","Low","Male",0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
30,"F","Felony DUI (level 3)","Caucasian","Low","Male",0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
31,"F","Driving While License Revoked","African-American","Medium","Male",2,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0
28,"F","arrest case no charge","Caucasian","Low","Male",3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1
36,"M","Battery","African-American","Low","Male",3,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,2
27,"F","arrest case no charge","African-American","Medium","Male",7,0,0,0,5,1,10,0,0,1,0,0,0,0,0,0,10
42,"F","Possession of Cocaine","African-American","Low","Male",1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
35,"F","Possession of Cocaine","Caucasian","Medium","Male",0,0,0,0,5,1,41,0,0,0,0,0,0,1,0,0,30
33,"F","Poss Contr Subst W/o Prescript","Caucasian","Low","Female",2,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1
24,"F","Deliver 3,4 Methylenediox","Hispanic","High","Male",6,1,0,0,10,1,219,0,0,1,1,0,0,1,0,0,30
25,"F","arrest case no charge","African-American","High","Male",21,0,1,0,10,1,2,0,0,1,0,1,0,0,0,0,2
42,"M","Battery","Caucasian","Low","Female",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
21,"F","Grand Theft in the 3rd Degree","African-American","Medium","Male",0,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,4
28,"M","Battery","African-American","Low","Female",0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
27,"F","arrest case no charge","African-American","High","Male",25,0,0,0,10,1,41,0,0,1,0,0,0,0,0,0,30
21,"F","Burglary Unoccupied Dwelling","Caucasian","Medium","Female",0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,1,3
26,"M","Battery","Caucasian","Medium","Male",0,0,0,0,6,1,5,0,0,0,0,0,0,0,1,0,5
36,"F","Felony Battery (Dom Strang)","Caucasian","Low","Male",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
49,"F","Possession of Cocaine","Caucasian","Medium","Male",0,0,0,0,7,1,2,0,0,0,0,0,0,1,0,0,2
44,"F","Possession of Cocaine","Caucasian","Low","Male",0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,2
28,"M","Battery","Caucasian","Low","Male",1,0,0,0,3,0,24,1,0,0,0,0,0,0,1,0,24
35,"F","Possession Of Alprazolam","African-American","Medium","Female",12,0,0,0,7,1,1,0,0,1,0,0,0,1,0,0,1
34,"F","Felony Driving While Lic Suspd","African-American","Low","Male",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
45,"F","Driving While License Revoked","African-American","Low","Male",15,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1
28,"F","Driving While License Revoked","African-American","Low","Male",9,0,0,0,3,1,16,0,0,1,0,0,0,0,0,0,16
25,"F","Aggrav Battery w/Deadly Weapon","African-American","Low","Female",1,0,0,0,3,0,4,1,0,0,0,0,0,0,1,0,4
21,"M","Assault","African-American","High","Male",1,0,1,0,8,0,1,1,0,0,0,1,0,0,1,0,1
48,"F","Hiring with Intent to Defraud","African-American","Low","Male",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
37,"M","Battery","Caucasian","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1
24,"F","Possession of Cocaine","African-American","Medium","Male",3,0,0,0,6,1,1,0,1,0,0,0,0,1,0,0,1
37,"M","Battery","Caucasian","Low","Male",1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1
39,"F","Solicit Deliver Cocaine","Caucasian","Low","Male",1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
24,"F","Burglary Conveyance Unoccup","Caucasian","Medium","Male",1,0,0,1,5,1,22,1,0,0,0,0,1,0,0,1,22
49,"F","arrest case no charge","Other","Low","Male",2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
23,"F","arrest case no charge","African-American","Low","Male",1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1
43,"F","Burglary Structure Unoccup","Caucasian","Medium","Male",5,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,1
28,"M","arrest case no charge","African-American","High","Male",6,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,1
53,"M","DUI Property Damage/Injury","African-American","Low","Male",1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1
27,"M","Petit Theft $100- $300","African-American","Low","Female",2,0,0,0,4,1,1,0,1,0,0,0,0,0,0,1,1
39,"M","Viol Injunct Domestic Violence","Caucasian","Low","Male",0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2
47,"F","Felony Driving While Lic Suspd","African-American","Medium","Male",22,0,0,0,7,1,1,0,0,1,0,0,0,0,0,0,1
